DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-08,1297377,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-09,902697,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-10,843434,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-11,642864,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-12,684958,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-01,689320,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-02,728838,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-03,344016,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-04,41656,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-05,170595,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-06,559307,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-07,737292,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-08,1080627,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-09,697838,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-10,528416,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-11,345035,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2020-12,274454,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-01,449309,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-02,474403,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-03,417800,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-04,398513,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-05,584998,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-06,779662,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-07,1178490,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-08,1331037,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-09,840162,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-10,625217,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-11,524118,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2021-12,552446,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-01,706742,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-02,661141,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-03,729257,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-04,798020,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-05,1020911,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-06,1076412,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-07,1350873,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-08,1661677,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-09,1318043,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-10,1259051,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-11,880032,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2022-12,783454,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-01,793323,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-02,803389,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-03,836748,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-04,939415,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-05,1059966,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-06,1085711,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-07,1443393,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-08,1558431,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-09,1192666,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-10,1095520,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-11,815810,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2023-12,816563,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-01,824261,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-02,817138,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-03,920406,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-04,1025142,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-05,1208400,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-06,1151244,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-07,1384409,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-08,1478085,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-09,1047119,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-10,1057468,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2024-11,865442,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-01,2922992,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-02,3199653,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-03,3545035,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-04,3612103,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-05,4760224,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-06,5834402,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-07,11664481,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-08,7967935,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-09,4220781,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-10,3557427,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-11,3357637,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2017-12,2964211,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-01,3017363,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-02,3423043,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-03,3929166,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-04,3723050,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-05,4838944,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-06,6053664,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-07,11791076,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-08,8026335,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-09,4211981,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,2018-10,3803912,,
